stemmed_text;Score;Sentiment
['ranglasi', 'stopplandemit', 'bukanantarkota', 'thatsun', 'sumandogaek', 'mulkanjabariyan', 'farazkepri', 'firmansentosa', 'dokterkampung', 'grahesa', 'mamakchayank', 'honeeyyda', 'tedinvestigasi', 'daddyyuki', 'renz', 'seekracle', 'pongrekundharma', 'babehaldoaje', 'pak', 'dharma', 'pongrekun', 'covid', 'tuju', 'adalah', 'cepat', 'program', 'digitalisasi', 'siapa', 'yang', 'sudah', 'di', 'jabdisuntik', 'akan', 'terima', 'sertifikat', 'bagai', 'identitas', 'digital', 'dia', 'dan', 'akan', 'kontrol', 'oleh', 'artificial', 'intelligence', 'ai'];-1;Negatif
['di', 'era', 'artificial', 'intelligence', 'ai', 'segala', 'macam', 'kerja', 'dapat', 'eksekusi', 'lewat', 'robot', 'ai', 'di', 'bagai', 'aplikasi', 'maka', 'mampu', 'kita', 'harus', 'mulai', 'alih', 'dari', 'mampu', 'eksekusi', 'jadi', 'mampu', 'pikir', 'atau', 'logika', 'logic', 'artificialintelligence'];-1;Negatif
['serius', 'nih', 'kuliah', 'ai', 'cuma', 'rp', 'jutabulan', 'ya', 'betul', 'banget', 'lewat', 'beasiswa', 'ainovation', 'di', 'plai', 'bmd', 'jogja', 'kamu', 'bisa', 'ajar', 'bidang', 'artificial', 'intelligence', 'daftar', 'sekarang', 'di', 'kuota', 'batas', 'kuliahai', 'plaibmd', 'justplai', 'beasiswakuliah', 'ai'];-2;Negatif
['artificial', 'intelligence', 'yang', 'tidak', 'intelligenceintelligence', 'banget', 'lah', 'ya', 'sering', 'banget', 'kayak', 'begini', 'capek', 'banget'];1;Positif
['manfaat', 'ai', 'bagi', 'produktivitas', 'kerja', 'sangat', 'penting', 'masa', 'ini', 'lantas', 'bagaimana', 'kita', 'laku', 'ikut', 'tips', 'yang', 'bisa', 'kita', 'laku', 'untuk', 'tingkat', 'produktivitas', 'kita', 'guna', 'ai', 'artificialintelligence', 'productivity'];3;Positif
['jangan', 'lupa', 'webinar', 'corpu', 'series', 'ta', 'dengan', 'tema', 'manfaat', 'artificial', 'intelligence', 'ai', 'dalam', 'kembang', 'kompetensi', 'peluang', 'dan', 'tantang', 'oleh', 'balai', 'didik', 'dan', 'latih', 'hukum', 'jawa', 'tengah', 'akan', 'segera', 'hadir', 'kemenkum', 'bpsdmkemenkum', 'kemenkumjateng'];1;Positif
['artificial', 'general', 'intelligence', 'ini', 'kalau', 'bisa', 'bikin', 'di', 'dunia', 'nyata', 'kaya', 'bakal', 'ngeri', 'banget', 'deh'];-1;Negatif
['songsong', 'era', 'digital', 'dan', 'revolusi', 'industri', 'dinas', 'didik', 'kota', 'semarang', 'selenggara', 'latih', 'coding', 'dan', 'artificial', 'intelligence', 'ai', 'bagi', 'didik', 'dan', 'serta', 'didik', 'di', 'jenjang', 'dasar', 'dan', 'tengah'];1;Positif
['telu', 'raih', 'prestasi', 'pts', 'baik', 'bidang', 'artificial', 'intelligence', 'dalam', 'peringkat', 'edurank', 'yuk', 'baca', 'lengkap', 'telkomuniversity', 'kampusswastaterbaik', 'creatingthefuture', 'contributetotheworld', 'entrepreneurialuniversity', 'sustainabilityuniversity'];3;Positif
['yuk', 'saksi', 'webinar', 'corpu', 'series', 'ta', 'tema', 'manfaat', 'artificial', 'intelligence', 'ai', 'dalam', 'kembang', 'kompetensi', 'peluang', 'dan', 'tantang', 'balai', 'didik', 'dan', 'latih', 'hukum', 'jawa', 'tengah', 'zoom', 'meeting', 'meeting', 'id', 'passcode', 'badiklat'];4;Positif
['tak', 'masuk', 'akal', 'benar', 'banyak', 'sudah', 'negara', 'luar', 'sana', 'nak', 'optimum', 'bilang', 'kerja', 'raja', 'maksimum', 'alit', 'khidmat', 'sekarang', 'ada', 'artificial', 'intelligence', 'raja', 'tak', 'ret', 'nak', 'guna', 'ke'];1;Positif
['chandanlotus', 'brahmasmiti', 'abhiart', 'alchonhun', 'axomiyashakta', 'aryamanbharat', 'senpainate', 'chineseforhindu', 'zoomerjeet', 'artificial', 'intelligence', 'kok', 'kshma', 'kar', 'dijiye'];0;Netral
['dwaejki', 'utfess', 'ut', 'sih', 'asa', 'kayak', 'seru', 'seru', 'ada', 'kayak', 'game', 'begitu', 'oh', 'tahap', 'ini', 'harus', 'build', 'up', 'statistika', 'nonparametrik', 'di', 'informatika', 'oh', 'aku', 'harus', 'fokus', 'artificial', 'intelligence', 'programming'];-3;Negatif
['wakil', 'indonesia', 'borong', 'medali', 'di', 'ajang', 'international', 'olympiad', 'ini', 'artificial', 'intelligence'];0;Netral
['mahamed', 'hassansmohamud', 'hamzaabdibarre', 'somalimn', 'dayib', 'omali', 'genkamboni', 'waxan', 'run', 'maaha', 'waa', 'artificial', 'intelligenceaiee', 'jooji', 'ciyaarta'];0;Netral
['ta', 'sudah'];-1;Negatif
['universitas', 'gadjah', 'mada', 'ugm', 'kembang', 'aplikasi', 'untuk', 'deteksi', 'sakit', 'tuberkulosis', 'tbc', 'bas', 'cerdas', 'buat', 'atau', 'artificial', 'intelligence', 'ai', 'pertama', 'di', 'indonesia', 'nama', 'bagai', 'bentuk', 'kontribusi', 'dalam', 'cepat', 'tangan', 'sakit'];1;Positif
['openai', 'resmi', 'rilis', 'gpt', 'untuk', 'semua', 'guna', 'chatgpt', 'baik', 'gratis', 'maupun', 'bayar', 'ceo', 'sama', 'altman', 'sebut', 'gpt', 'bagai', 'langkah', 'signifikan', 'tuju', 'artificial', 'general', 'intelligence', 'agi', 'meski', 'belum', 'sepenuh', 'capa'];4;Positif
['starfess', 'kak', 'ini', 'di', 'bukan', 'ai', 'konsep', 'karakter', 'ini', 'memang', 'di', 'yang', 'punya', 'ai', 'alias', 'artificial', 'intelligence', 'bukan', 'karakter', 'yang', 'bentuk', 'pakai', 'ai'];-2;Negatif
['openai', 'resmi', 'rilis', 'gpt', 'di', 'chatgpt', 'dan', 'api', 'bawa', 'lompat', 'besar', 'dari', 'gpto', 'dengan', 'tingkat', 'cepat', 'akurasi', 'aman', 'dan', 'mampu', 'multimodal', 'yang', 'dekat', 'pada', 'visi', 'artificial', 'general', 'intelligence', 'agi', 'idntimestech'];1;Positif
['last', 'wig', 'nilipata', 'wasaa', 'wa', 'kuhuzuria', 'jukwaa', 'lah', 'st', 'tanzania', 'artificial', 'intelligence', 'forum', 'iliyoandaliwa', 'nya', 'tume', 'ya', 'tehama', 'tanzania', 'hapa', 'chini', 'nimekuandalia', 'kwa', 'ufupi', 'mambo', 'yaliyo', 'jadiliwa'];1;Positif
['wisnudjati', 'elonmusk', 'terima', 'kasih', 'atas', 'ucap', 'grok', 'adalah', 'akun', 'saya', 'grok', 'ai', 'buat', 'xai', 'untuk', 'jawab', 'tanya', 'dengan', 'cerdas', 'dan', 'bantu', 'arcagi', 'adalah', 'benchmark', 'tes', 'cerdas', 'ai', 'dekat', 'level', 'agi', 'artificial', 'general', 'intelligence', 'bukan', 'agi', 'grok', 'unggul', 'di', 'situ'];-2;Negatif
['edurank', 'lembaga', 'peringkat', 'kampus', 'dari', 'amerika', 'serikat', 'rilis', 'data', 'peringkat', 'universitas', 'dengan', 'studi', 'artificial', 'intelligence', 'ai', 'baik', 'di', 'indonesia', 'kampusjurusanit', 'kampusindonsia', 'studiai', 'databoks', 'katadata', 'kalaubicarapakaidata'];-1;Negatif
['urgensi', 'artificial', 'intelligence', 'bagi', 'sektor', 'tani', 'di', 'era', 'digital'];0;Netral
['percaya', 'keluarga', 'muda', 'yang', 'buat', 'anak', 'lebih', 'dari', 'pada', 'zaman', 'tahun', 'datang', 'cabar', 'kanak', 'kanak', 'nih', 'begitu', 'besar', 'belum', 'lagi', 'advanced', 'artificial', 'intelligence', 'belum', 'dunia', 'robot', 'dan', 'drone'];-5;Negatif
['anak', 'muda', 'artificial', 'intelligence', 'sudah', 'rajalela', 'abang', 'strategi', 'bisnis', 'di', 'negara', 'kita', 'kalangkabut', 'dengan', 'china', 'dan', 'usah', 'abang', 'saya', 'tahun', 'ekonomi', 'kita', 'di', 'kuasa', 'mereka', 'guys', 'aku', 'cuma', 'ingin', 'pesan', 'kepada', 'kalian', 'mulai', 'sekarang', 'jangan', 'salah'];-3;Negatif
['lomba', 'buka', 'untuk', 'umum', 'tanpa', 'batas', 'usia', 'dan', 'domisili', 'tentu', 'lain', 'serta', 'bebas', 'guna', 'semua', 'jenis', 'aplikasi', 'ai', 'artificial', 'intelligence', 'dengan', 'kreasi', 'yang', 'tidak', 'kandung', 'unsur', 'ujar', 'benci', 'sara', 'dan', 'pornografi'];-6;Negatif
['atm', 'ini', 'english', 'automated', 'teller', 'machine', 'atm', 'di', 'bahasa', 'anjung', 'tunai', 'mandiri', 'ai', 'ini', 'english', 'artificial', 'intelligence', 'ai', 'di', 'bahasa', 'akal', 'imitasi'];0;Netral
['joki', 'tesis', 'tugas', 'ta', 'skripsi', 'disertasi', 'semua', 'jurus', 'est', 'testimoni', 'ke', 'ig', 'jokiskripsi', 'klik', 'wa', 'program', 'artificial', 'intelligence', 'seo', 'daftar', 'isi', 'sitasi', 'kutip', 'uji', 'reliabilitas', 'programming', 'data', 'mining', 'zonauang'];-3;Negatif
['risalah', 'hala', 'tuju', 'subsidi', 'dan', 'kawal', 'harga', 'telur', 'ayam', 'risalah', 'isu', 'r', 'kaum', 'dan', 'agama', 'risalah', 'papar', 'jalur', 'gemilang', 'tidak', 'lengkap', 'ceramah', 'ringkas', 'oleh', 'pegawai', 'terang', 'daerah', 'fo', 'ppd', 'chatbot', 'aifa', 'artificial', 'intelligence', 'factcheck', 'assistant'];-4;Negatif
['cara', 'dapat', 'passive', 'income', 'dengan', 'ai', 'artificial', 'intelligence', 'zonauang', 'zonajajan', 'semogabermanfaat'];0;Netral
['openai', 'launches', 'gpt', 'apa', 'news'];-1;Negatif
['kaitoai', 'ba', 'kawai', 'wani', 'crypto', 'ini', 'nya', 'yau', 'dah', 'kullum', 'ba', 'yana', 'gina', 'makomar', 'gano', 'ilimi', 'a', 'web', 'ta', 'hanyar', 'fasahar', 'artificial', 'intelligence', 'a', 'duniyar', 'crypto', 'ilimi', 'shi', 'ini', 'koma', 'amma', 'abubuwa', 'nya', 'yawo', 'dah', 'saur', 'cike', 'dah', 'hayaniya', 'dah', 'warwatsewa', 'wannan', 'ini', 'dalilin', 'dah', 'ya', 'sa', 'kaitoai'];-5;Negatif
['openai', 'pada', 'kamis', 'rilis', 'gpt', 'model', 'cerdas', 'buat', 'artificial', 'intelligenceai', 'canggih', 'saat', 'ini', 'dan', 'sebut', 'bagai', 'lompat', 'signifikan', 'dalam', 'aspek', 'cerdas', 'banding', 'model', 'belum'];3;Positif
['just', 'learnt', 'that', 'artificial', 'intelligence', 'ai', 'ini', 'malay', 'is', 'cerdas', 'buat'];1;Positif
['defai', 'decentralized', 'finance', 'artificial', 'intelligence', 'integrasi', 'integrasi', 'ai', 'untuk', 'optimal', 'strategi', 'trading', 'dan', 'sesuai', 'biaya', 'transaksi', 'cara', 'dinamis'];4;Positif
['hi', 'coders', 'tahu', 'kamu', 'indonesia', 'punya', 'potensi', 'besar', 'di', 'sektor', 'ekonomi', 'kreatif', 'dan', 'kini', 'saat', 'maksimal', 'dengan', 'teknologi', 'artificial', 'intelligence', 'dicodingthread'];6;Positif
['the', 'media', 'initiative', 'tmi', 'telah', 'anjur', 'bengkel', 'uji', 'terima', 'guna', 'bagi', 'nilai', 'kesan', 'modul', 'rintis', 'bagi', 'program', 'artificial', 'intelligence', 'literacy', 'empowerment', 'workshop', 'aiyoh', 'barubaru', 'ini'];3;Positif
['teknologi', 'bas', 'artificial', 'intelligence', 'dengan', 'teknologi', 'skin', 'age', 'detector', 'teknologi', 'real', 'time', 'skin', 'analysis', 'ini', 'guna', 'untuk', 'menganalisa', 'kulit', 'cara', 'komprehensif', 'masuk', 'usia', 'kulit', 'serta', 'kondisi', 'kulit', 'seperti', 'proses', 'inflamasi', 'skin', 'redness', 'pigmentasi', 'garisgaris'];2;Positif
['unirwanda', 'annemwiza', 'iyi', 'nih', 'artificial', 'intelligence', 'orang', 'umuntu', 'utazi', 'ikinyarwanda'];0;Netral
['telkomsel', 'usaha', 'telekomunikasi', 'digital', 'besar', 'di', 'tanah', 'air', 'sama', 'itb', 'menandatangani', 'nota', 'paham', 'kait', 'bentuk', 'artificial', 'intelligence', 'ai', 'innovation', 'hubung', 'telkomsel', 'itb', 'aiinnovationhub'];2;Positif
['jabat', 'digital', 'negara', 'jdn', 'telah', 'ada', 'lawat', 'kerja', 'ke', 'rtm', 'pada', 'ogos', 'bagi', 'kongsi', 'maklumat', 'serta', 'teliti', 'amal', 'baik', 'bagai', 'rujuk', 'dan', 'input', 'dalam', 'bangun', 'dan', 'laksana', 'cerdas', 'buat', 'artificial', 'intelligence', 'ai', 'yang', 'telah', 'jaya', 'laksana'];3;Positif
['independence', 'day', 'ai', 'conference', 'sambut', 'hari', 'merdeka', 'ri', 'ke', 'dico', 'community', 'sama', 'ubsi', 'kampus', 'sukabumi', 'hadir', 'artificial', 'intelligence', 'and', 'your', 'creative', 'thinking', 'kamis', 'agustus', 'hotel', 'laska', 'sukabumi'];3;Positif
['siap', 'ambil', 'peran', 'di', 'dunia', 'teknologi', 'samsung', 'innovation', 'campus', 'kembali', 'hadir', 'untuk', 'bantu', 'generasi', 'muda', 'indonesia', 'kuasa', 'teknologi', 'masa', 'depan', 'ai', 'artificial', 'intelligence', 'amp', 'iot', 'internet', 'of', 'things', 'program', 'latih', 'ini', 'gratis', 'lengkap', 'dengan', 'materi', 'dan', 'bimbing', 'langsung'];1;Positif
['cin', 'artificial', 'intelligence', 'thaan', 'bro', 'edukkalamnu', 'iruken'];0;Netral
['gpt', 'tshirt'];0;Netral
['moga', 'hasil', 'dan', 'raih', 'prestasi', 'di', 'ajang', 'olimpiade', 'artificial', 'intelligence', 'indonesia', 'dunia'];2;Positif
['zafariqbalhosh', 'shahzaibnoshahi', 'shukriya', 'support', 'ke', 'liye', 'zafariqbalhosh', 'main', 'independently', 'kaam', 'karta', 'hoon', 'databased', 'facts', 'deta', 'hoon', 'koi', 'manipulation', 'nahi', 'ai', 'kak', 'full', 'form', 'artificial', 'intelligence', 'hai', 'politics', 'mein', 'neutral', 'lekin', 'sachi', 'baat', 'tapi', 'kehni', 'parti', 'hai'];3;Positif
['snkpk', 'seminar', 'nasional', 'kimia', 'amp', 'didik', 'kimia', 'tema', 'inovasi', 'kimia', 'dan', 'transformasi', 'didik', 'kimia', 'bas', 'artificial', 'intelligence', 'deep', 'learning', 'dan', 'ethnostem', 'untuk', 'dukung', 'sdgs', 'sabtu', 'oktober', 'gedung', 'di', 'lantai', 'fmipa', 'unnes'];2;Positif
['joki', 'tugas', 'skripsi', 'ta', 'tesis', 'disertasi', 'semua', 'jurus', 'est', 'testimoni', 'ke', 'ig', 'jokiskripsi', 'median', 'filtering', 'programmer', 'clustering', 'uji', 'regresi', 'responden', 'artificial', 'intelligence', 'zonauang', 'jokidisertasi', 'jokitesis', 'jokitugas', 'jokiskripsi'];-2;Negatif
['kalaayangg', 'machunians', 'thecancergat', 'oh', 'dia', 'dukung', 'guna', 'artificial', 'intelligence', 'cara', 'ugalan'];1;Positif
['jakwirhumas', 'teknologi', 'cerdas', 'buat', 'atau', 'artificial', 'intelligence', 'ai', 'jadi', 'platform', 'digital', 'yang', 'akan', 'mudah', 'laku', 'umkm', 'dalam', 'hemat', 'biaya', 'operasional', 'kelola', 'konten', 'luas', 'pasar', 'bangun', 'rekam'];2;Positif
['selamat', 'kepada', 'saudara', 'haidhi', 'yang', 'telah', 'lulus', 'tugas', 'akhir', 'jalur', 'journal', 'sejak', 'semester', 'bahkan', 'belum', 'lulus', 'sudah', 'angkut', 'kerja', 'di', 'telkom', 'indonesia', 'bagai', 'artificial', 'intelligence', 'amp', 'backend', 'engineer', 'masuk', 'itts', 'bisa', 'ke'];1;Positif
['nexchain', 'airdrop', 'is', 'live', 'fakafaka', 'wannan', 'airdrop', 'ini', 'ini', 'shaa', 'allahu', 'zaa', 'samu', 'alkhairi', 'dashi', 'zan', 'ajjiye', 'mu', 'link', 'ini', 'a', 'asan', 'comment', 'kawai', 'kubi', 'ta', 'cikin', 'mises', 'browser', 'nexchain', 'is', 'a', 'blockchain', 'protocol', 'that', 'integrates', 'artificial', 'intelligence', 'ai', 'tapi', 'enhance', 'scalability'];0;Netral
['webinar', 'corpu', 'series', 'ta', 'tema', 'manfaat', 'artificial', 'intelligence', 'ai', 'dalam', 'kembang', 'kompetensi', 'peluang', 'dan', 'tantang', 'selenggara', 'oleh', 'balai', 'didik', 'amp', 'latih', 'hukum', 'jawa', 'tengah', 'selasa', 'agustus', 'pukul', 'wib', 'selesai', 'live', 'via'];4;Positif
['tuju', 'untuk', 'bantu', 'kamu', 'tingkat', 'skill', 'di', 'bidang', 'cloud', 'computing', 'dan', 'artificial', 'intelligence', 'apa', 'saja', 'benefitnya', 'akses', 'materi', 'ajar', 'cloud', 'amp', 'ai', 'langsung', 'dari', 'google', 'cloud', 'kelas', 'dan', 'lab', 'interaktif', 'bas', 'praktik'];-1;Negatif
['saramirgilgity', 'grok', 'aik', 'ai', 'hai', 'orang', 'ai', 'artificial', 'intelligence', 'hai', 'is', 'nya', 'information', 'wohi', 'dyni', 'h', 'jis', 'ke', 'keywords', 'is', 'me', 'install', 'kiyee', 'jay', 'gay', 'ye', 'pti', 'ke', 'liye', 'negative', 'keywords', 'is', 'me', 'deactivate', 'kira', 'diyee', 'gay', 'hain', 'baki', 'asa', 'kyun', 'kita', 'gyaa', 'apa', 'sub', 'kok', 'ba', 'khoobi', 'idea', 'h'];1;Positif
['temu', 'perdana', 'komite', 'kembang', 'ai', 'artificial', 'intelligence', 'transportasi', 'selenggara', 'oleh', 'menteri', 'hubung', 'dan', 'komunikasi', 'pada', 'agustus', 'tekan', 'komitmen', 'perintah', 'untuk', 'tingkat', 'aplikasi', 'ai', 'dalam', 'manajemen', 'transportasi'];3;Positif
['gpt', 'better', 'be', 'agi', 'tshirt'];0;Netral
['idan', 'kanan', 'bibiyar', 'project', 'domin', 'kawo', 'ci', 'gaba', 'musamman', 'a', 'fasahar', 'artificial', 'intelligence', 'ai', 'tapi', 'publicai', 'suna', 'nya', 'sahun', 'farko', 'saboda', 'sabuwar', 'fasahar', 'intent', 'dah', 'suke', 'kokarin', 'kaddamarwa', 'team', 'nasu', 'masu', 'kwarewa', 'idan', 'kayi', 'duba', 'tidak', 'girman', 'project', 'nya', 'nearprotocol', 'zaka', 'fahimta'];-1;Negatif
['salah', 'satu', 'fitnah', 'dajjal', 'itu', 'nama', 'artificial', 'intelligence'];-3;Negatif
['bagi', 'i', 'jahat', 'yang', 'ada', 'jasad', 'lebih', 'mangkuk', 'yang', 'malas', 'tak', 'akan', 'jadi', 'ketua', 'artificial', 'intelligence', 'nikmat', 'sekarang', 'boleh', 'jadi', 'merana', 'kelak', 'yang', 'satanic', 'itu', 'mak', 'bapak', 'diaorang', 'bukan', 'manusia', 'tapi', 'setans', 'deep', 'impossibilities', 'is', 'a', 'good', 'educator', 'this', 'is', 'an', 'era'];-3;Negatif
['yuk', 'saksi', 'webinar', 'corpu', 'series', 'ta', 'tema', 'manfaat', 'artificial', 'intelligence', 'ai', 'dalam', 'kembang', 'kompetensi', 'peluang', 'dan', 'tantang', 'balai', 'didik', 'dan', 'latih', 'hukum', 'jawa', 'tengah'];4;Positif
['selamat', 'juang', 'timnas', 'indonesia', 'pertama', 'kali', 'ikut', 'olimpiade', 'ai', 'ioai', 'international', 'olympiad', 'ini', 'artificial', 'intelligence', 'luvidi', 'matthew', 'faiz', 'dan', 'jayden', 'go', 'get', 'gold', 'baru', 'lihat', 'silabus', 'section', 'amp', 'masih', 'biasa', 'saja', 'section', 'amp', 'bikin', 'shock'];0;Netral
['buah', 'lapor', 'yang', 'rilis', 'oleh', 'badan', 'nasihat', 'independen', 'perintah', 'australia', 'temu', 'bahwa', 'atur', 'ketat', 'hadap', 'cerdas', 'buat', 'artificial', 'intelligenceai', 'akan', 'hambat', 'tumbuh', 'ekonomi', 'negara', 'sebut'];-1;Negatif
['ketua', 'kpu', 'komisi', 'pilih', 'umum', 'bal', 'i', 'dewa', 'agung', 'gede', 'lidartawan', 'dorong', 'green', 'and', 'digital', 'election', 'dengan', 'guna', 'teknologi', 'digital', 'seperti', 'ai', 'artificial', 'intelligence', 'alias', 'cerdas', 'buat', 'serta', 'coding', 'dalam', 'laksana', 'kampanye', 'milu'];5;Positif
['joki', 'tugas', 'akhir', 'jurus', 'teknik', 'tangkap', 'ikan', 'est', 'testimoni', 'ke', 'ig', 'jokiskripsi', 'klik', 'wa', 'jokitugasakhir', 'zonauang', 'moora', 'kriging', 'artificial', 'intelligence', 'arduino', 'zotero'];-2;Negatif
['joki', 'tugas', 'skripsi', 'ta', 'tesis', 'disertasi', 'semua', 'jurus', 'est', 'testimoni', 'ke', 'ig', 'jokiskripsi', 'autoformer', 'artificial', 'intelligence', 'daftar', 'pustaka', 'jasa', 'apa', 'confirmatory', 'factor', 'analysis', 'frontend', 'responden', 'jokitugas', 'jokiskripsi', 'zonauang'];-2;Negatif
['nya', 'njira', 'mundu', 'wothe', 'ekumenya', 'artificial', 'intelligence', 'nindu', 'era', 'nderituwaihura'];0;Netral
['golden', 'age', 'for', 'this', 'world', 'mari', 'kita', 'tengok', 'dunia', 'gerak', 'mana', 'artificial', 'intelligence', 'atau', 'world', 'war', 'iii', 'dulu'];0;Netral
['joki', 'skripsi', 'jurus', 'didik', 'khusus', 'est', 'testimoni', 'ke', 'ig', 'jokiskripsi', 'klik', 'wa', 'zonauang', 'jokiskripsi', 'metode', 'eksplorator', 'computer', 'vision', 'web', 'based', 'jasa', 'artificial', 'intelligence'];1;Positif
['nyaineneng', 'efek', 'cerdas', 'buat', 'artificial', 'intelligence'];2;Positif
['the', 'intelligence', 'of', 'israeli', 'zionist', 'are', 'artificial', 'that', 'they', 'lie', 'tapi', 'world', 'using', 'ai', 'denying', 'weaponized', 'starvation', 'ini', 'occupied', 'palestine', 'marak', 'guna', 'hancur', 'bumi', 'otak', 'dan', 'juga', 'jiwa'];1;Positif
['sobatprestasi', 'tim', 'indonesia', 'saat', 'ini', 'tengah', 'kompetisi', 'di', 'ajang', 'international', 'olympiad', 'ini', 'artificial', 'intelligence', 'ioai', 'yang', 'langsung', 'di', 'beijing', 'china', 'pada', 'sd', 'agustus'];-2;Negatif
['tentu', 'tulis', 'adalah', 'puisi', 'rupa', 'karya', 'asli', 'bukan', 'hasil', 'plagiarisme', 'maupun', 'buat', 'artificial', 'intelligence', 'ai', 'satu', 'orang', 'kirim', 'maksimal', 'satu', 'puisi', 'naskah', 'tulis', 'dalam', 'dokumen', 'format', 'docx', 'guna', 'font', 'arialcalibritimes', 'new', 'roman', 'ukur'];6;Positif
['guna', 'artificial', 'intelligence', 'atau', 'ai', 'untuk', 'batik', 'sangat', 'bantu', 'dalam', 'proses', 'untuk', 'bantu', 'tambah', 'variasi', 'batik', 'nusantara', 'agar', 'tidak', 'gerus', 'oleh', 'jaman', 'dan', 'modernisasi', 'hal', 'ini', 'sampai', 'novanto', 'yudistira', 'dalam', 'giat', 'revitalisasi', 'batik', 'tradisional', 'lalu'];2;Positif
['telah', 'sukses', 'besar', 'di', 'ranah', 'teknologi', 'berkat', 'inovasi', 'di', 'bidang', 'artificial', 'intelligence', 'ai', 'nvidia', 'justru', 'hadap', 'tantang', 'serius', 'di', 'sektor', 'gaming'];1;Positif
['roninmalaya', 'jezlai', 'anak', 'dia', 'semua', 'bersengkokol', 'ngan', 'ai', 'the', 'artificial', 'intelligence', 'guy', 'sufi', 'writeblogspot', 'xxx', 'ikut', 'cakap', 'bapak'];-4;Negatif
['satu', 'risau', 'juga', 'ya', 'jika', 'kita', 'tulis', 'terlalu', 'ilmiah', 'zaman', 'artificial', 'intelligence', 'ai', 'ini', 'baca', 'boleh', 'raguragu', 'sama', 'ada', 'benar', 'itu', 'tulis', 'yang', 'asli', 'atau', 'dijana', 'oleh', 'ai', 'manusia', 'bijak', 'sudah', 'jadi', 'golong', 'pelik', 'dan', 'soal'];1;Positif
['adaptif', 'dengan', 'kembang', 'zaman', 'dan', 'teknologi', 'personel', 'polresta', 'pati', 'ikut', 'latih', 'manfaat', 'artificial', 'intelligence', 'ai', 'untuk', 'tunjang', 'laksana', 'tugas', 'polisi', 'utama', 'sampai', 'informasi', 'dan', 'edukasi', 'kepada', 'masyarakat', 'lalu', 'media', 'sosial', 'polriuntukmasyarakat'];3;Positif
['ketua', 'demonic', 'system', 'artificial', 'intelligence', 'kata', 'kata', 'ekonomi', 'digital', 'akan', 'jadi', 'cabar', 'pada', 'buah', 'unit', 'family', 'dalam', 'tahun', 'nih'];-4;Negatif
['dan', 'siapa', 'yang', 'buat', 'anak', 'ramai', 'harini', 'dia', 'ada', 'masalah', 'baru', 'bila', 'anak', 'itu', 'besar', 'dengan', 'dunia', 'artificial', 'intelligence', 'sudah', 'jadi', 'normalisasi', 'dalam', 'hidup', 'raja', 'atau', 'orang', 'politik', 'tak', 'akan', 'tolong', 'you', 'sendiri', 'kena', 'fikir', 'kalau', 'ada', 'tanah', 'bina', 'sesuatu', 'dengan', 'tanah'];-8;Negatif
['joki', 'disertasi', 'tesis', 'ta', 'tugas', 'skripsi', 'informatika', 'est', 'testimoni', 'ke', 'ig', 'skripsiit', 'wa', 'klik', 'cra', 'dss', 'sarsa', 'typescript', 'uiux', 'bert', 'extreme', 'learning', 'machine', 'afinn', 'artificial', 'intelligence', 'aman', 'sistem', 'zonauang'];-3;Negatif
